Item_Store_Key,Store,Store_Owner,Urban_Rural,Latitude,Longitude,Location_Cluster,Item_Type,Item
1101,62,39,Rural,47.6131804,13.2968612083389,0,Electronics,Mouse
1102,62,39,Rural,47.6131804,13.2968612083389,0,Electronics,Keyboard
1103,62,39,Rural,47.6131804,13.2968612083389,0,Grocery,Milk
1104,62,39,Rural,47.6131804,13.2968612083389,0,Grocery,Eggs
1105,62,39,Rural,47.6131804,13.2968612083389,0,Grocery,Cereal
1106,62,39,Rural,47.6131804,13.2968612083389,0,Grocery,Shrimp
1107,62,39,Rural,47.6131804,13.2968612083389,0,Grocery,Noodles
1108,62,39,Rural,47.6131804,13.2968612083389,0,Grocery,Steak
1109,62,39,Rural,47.6131804,13.2968612083389,0,Grocery,King Crab
1110,62,39,Rural,47.6131804,13.2968612083389,0,Home Goods,Tape
1111,62,39,Rural,47.6131804,13.2968612083389,0,Home Goods,Glue
1112,62,39,Rural,47.6131804,13.2968612083389,0,Home Goods,Nails
1113,62,39,Rural,47.6131804,13.2968612083389,0,Home Goods,Bracket
1114,62,39,Rural,47.6131804,13.2968612083389,0,Home Goods,Brush
1115,62,39,Rural,47.6131804,13.2968612083389,0,Home Goods,Paint
1116,63,40,Rural,47.6131804,13.2968612083389,0,Electronics,Power Cord
1117,63,40,Rural,47.6131804,13.2968612083389,0,Electronics,Phone Charger
1118,63,40,Rural,47.6131804,13.2968612083389,0,Electronics,Ear Buds
1119,63,40,Rural,47.6131804,13.2968612083389,0,Electronics,Mouse
1120,63,40,Rural,47.6131804,13.2968612083389,0,Electronics,Keyboard
1121,63,40,Rural,47.6131804,13.2968612083389,0,Grocery,Milk
1122,63,40,Rural,47.6131804,13.2968612083389,0,Grocery,Eggs
1123,63,40,Rural,47.6131804,13.2968612083389,0,Grocery,Cereal
1124,63,40,Rural,47.6131804,13.2968612083389,0,Grocery,Shrimp
1125,63,40,Rural,47.6131804,13.2968612083389,0,Grocery,Noodles
1126,63,40,Rural,47.6131804,13.2968612083389,0,Grocery,Steak
1127,63,40,Rural,47.6131804,13.2968612083389,0,Grocery,King Crab
1128,63,40,Rural,47.6131804,13.2968612083389,0,Home Goods,Tape
1129,63,40,Rural,47.6131804,13.2968612083389,0,Home Goods,Glue
1130,63,40,Rural,47.6131804,13.2968612083389,0,Home Goods,Nails
1131,63,40,Rural,47.6131804,13.2968612083389,0,Home Goods,Bracket
1132,63,40,Rural,47.6131804,13.2968612083389,0,Home Goods,Brush
1133,63,40,Rural,47.6131804,13.2968612083389,0,Home Goods,Paint
1134,64,41,Rural,47.6131804,13.2968612083389,0,Electronics,Power Cord
1135,64,41,Rural,47.6131804,13.2968612083389,0,Electronics,Phone Charger
1136,64,41,Rural,47.6131804,13.2968612083389,0,Electronics,Ear Buds
1137,64,41,Rural,47.6131804,13.2968612083389,0,Electronics,Mouse
1138,64,41,Rural,47.6131804,13.2968612083389,0,Electronics,Keyboard
1139,64,41,Rural,47.6131804,13.2968612083389,0,Grocery,Milk
1140,64,41,Rural,47.6131804,13.2968612083389,0,Grocery,Eggs
1141,64,41,Rural,47.6131804,13.2968612083389,0,Grocery,Cereal
1142,64,41,Rural,47.6131804,13.2968612083389,0,Grocery,Shrimp
1143,64,41,Rural,47.6131804,13.2968612083389,0,Grocery,Noodles
1144,64,41,Rural,47.6131804,13.2968612083389,0,Grocery,Steak
1145,64,41,Rural,47.6131804,13.2968612083389,0,Grocery,King Crab
1146,64,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Tape
1147,64,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Glue
1148,64,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Nails
1149,64,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Bracket
1150,64,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Brush
1151,64,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Paint
1152,65,41,Rural,47.6131804,13.2968612083389,0,Electronics,Power Cord
1153,65,41,Rural,47.6131804,13.2968612083389,0,Electronics,Phone Charger
1154,65,41,Rural,47.6131804,13.2968612083389,0,Electronics,Ear Buds
1155,65,41,Rural,47.6131804,13.2968612083389,0,Electronics,Mouse
1156,65,41,Rural,47.6131804,13.2968612083389,0,Electronics,Keyboard
1157,65,41,Rural,47.6131804,13.2968612083389,0,Grocery,Milk
1158,65,41,Rural,47.6131804,13.2968612083389,0,Grocery,Eggs
1159,65,41,Rural,47.6131804,13.2968612083389,0,Grocery,Cereal
1160,65,41,Rural,47.6131804,13.2968612083389,0,Grocery,Shrimp
1161,65,41,Rural,47.6131804,13.2968612083389,0,Grocery,Noodles
1162,65,41,Rural,47.6131804,13.2968612083389,0,Grocery,Steak
1163,65,41,Rural,47.6131804,13.2968612083389,0,Grocery,King Crab
1164,65,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Tape
1165,65,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Glue
1166,65,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Nails
1167,65,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Bracket
1168,65,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Brush
1169,65,41,Rural,47.6131804,13.2968612083389,0,Home Goods,Paint
1170,66,42,Rural,47.8331414999999,13.184106133344,0,Electronics,Power Cord
1171,66,42,Rural,47.8331414999999,13.184106133344,0,Electronics,Phone Charger
1172,66,42,Rural,47.8331414999999,13.184106133344,0,Electronics,Ear Buds
1173,66,42,Rural,47.8331414999999,13.184106133344,0,Electronics,Mouse
1174,66,42,Rural,47.8331414999999,13.184106133344,0,Electronics,Keyboard
1175,66,42,Rural,47.8331414999999,13.184106133344,0,Grocery,Milk
1176,66,42,Rural,47.8331414999999,13.184106133344,0,Grocery,Eggs
1177,66,42,Rural,47.8331414999999,13.184106133344,0,Grocery,Cereal
1178,66,42,Rural,47.8331414999999,13.184106133344,0,Grocery,Shrimp
1179,66,42,Rural,47.8331414999999,13.184106133344,0,Grocery,Noodles
1180,66,42,Rural,47.8331414999999,13.184106133344,0,Grocery,Steak
1181,66,42,Rural,47.8331414999999,13.184106133344,0,Grocery,King Crab
1182,66,42,Rural,47.8331414999999,13.184106133344,0,Home Goods,Tape
1183,66,42,Rural,47.8331414999999,13.184106133344,0,Home Goods,Glue
1184,66,42,Rural,47.8331414999999,13.184106133344,0,Home Goods,Nails
1185,66,42,Rural,47.8331414999999,13.184106133344,0,Home Goods,Bracket
1186,66,42,Rural,47.8331414999999,13.184106133344,0,Home Goods,Brush
1187,66,42,Rural,47.8331414999999,13.184106133344,0,Home Goods,Paint
1188,67,8,Urban,48.40913485,15.62700129743672,0,Electronics,Power Cord
1189,67,8,Urban,48.40913485,15.62700129743672,0,Electronics,Phone Charger
1190,67,8,Urban,48.40913485,15.62700129743672,0,Electronics,Ear Buds
1191,67,8,Urban,48.40913485,15.62700129743672,0,Electronics,Mouse
1192,67,8,Urban,48.40913485,15.62700129743672,0,Electronics,Keyboard
1193,67,8,Urban,48.40913485,15.62700129743672,0,Grocery,Milk
1194,67,8,Urban,48.40913485,15.62700129743672,0,Grocery,Eggs
1195,67,8,Urban,48.40913485,15.62700129743672,0,Grocery,Cereal
1196,67,8,Urban,48.40913485,15.62700129743672,0,Grocery,Shrimp
1197,67,8,Urban,48.40913485,15.62700129743672,0,Grocery,Noodles
1198,67,8,Urban,48.40913485,15.62700129743672,0,Grocery,Steak
1199,67,8,Urban,48.40913485,15.62700129743672,0,Grocery,King Crab
1200,67,8,Urban,48.40913485,15.62700129743672,0,Home Goods,Tape
1201,67,8,Urban,48.40913485,15.62700129743672,0,Home Goods,Glue
1202,67,8,Urban,48.40913485,15.62700129743672,0,Home Goods,Nails
1203,67,8,Urban,48.40913485,15.62700129743672,0,Home Goods,Bracket
1204,67,8,Urban,48.40913485,15.62700129743672,0,Home Goods,Brush
1205,67,8,Urban,48.40913485,15.62700129743672,0,Home Goods,Paint
1206,68,43,Rural,48.3445378499999,13.9644257970315,0,Electronics,Power Cord
1207,68,43,Rural,48.3445378499999,13.9644257970315,0,Electronics,Phone Charger
1208,68,43,Rural,48.3445378499999,13.9644257970315,0,Electronics,Ear Buds
1209,68,43,Rural,48.3445378499999,13.9644257970315,0,Electronics,Mouse
1210,68,43,Rural,48.3445378499999,13.9644257970315,0,Electronics,Keyboard
1211,68,43,Rural,48.3445378499999,13.9644257970315,0,Grocery,Milk
1212,68,43,Rural,48.3445378499999,13.9644257970315,0,Grocery,Eggs
1213,68,43,Rural,48.3445378499999,13.9644257970315,0,Grocery,Cereal
1214,68,43,Rural,48.3445378499999,13.9644257970315,0,Grocery,Shrimp
1215,68,43,Rural,48.3445378499999,13.9644257970315,0,Grocery,Noodles
1216,68,43,Rural,48.3445378499999,13.9644257970315,0,Grocery,Steak
1217,68,43,Rural,48.3445378499999,13.9644257970315,0,Grocery,King Crab
1218,68,43,Rural,48.3445378499999,13.9644257970315,0,Home Goods,Tape
1219,68,43,Rural,48.3445378499999,13.9644257970315,0,Home Goods,Glue
1220,68,43,Rural,48.3445378499999,13.9644257970315,0,Home Goods,Nails
1221,68,43,Rural,48.3445378499999,13.9644257970315,0,Home Goods,Bracket
1222,68,43,Rural,48.3445378499999,13.9644257970315,0,Home Goods,Brush
1223,68,43,Rural,48.3445378499999,13.9644257970315,0,Home Goods,Paint
1224,69,44,Rural,47.9071065,14.5283802056626,0,Electronics,Power Cord
1225,69,44,Rural,47.9071065,14.5283802056626,0,Electronics,Phone Charger
1226,69,44,Rural,47.9071065,14.5283802056626,0,Electronics,Ear Buds
1227,69,44,Rural,47.9071065,14.5283802056626,0,Electronics,Mouse
1228,69,44,Rural,47.9071065,14.5283802056626,0,Electronics,Keyboard
1229,69,44,Rural,47.9071065,14.5283802056626,0,Grocery,Milk
1230,69,44,Rural,47.9071065,14.5283802056626,0,Grocery,Eggs
1231,69,44,Rural,47.9071065,14.5283802056626,0,Grocery,Cereal
1232,69,44,Rural,47.9071065,14.5283802056626,0,Grocery,Shrimp
1233,69,44,Rural,47.9071065,14.5283802056626,0,Grocery,Noodles
1234,69,44,Rural,47.9071065,14.5283802056626,0,Grocery,Steak
1235,69,44,Rural,47.9071065,14.5283802056626,0,Grocery,King Crab
1236,69,44,Rural,47.9071065,14.5283802056626,0,Home Goods,Tape
1237,69,44,Rural,47.9071065,14.5283802056626,0,Home Goods,Glue
1238,69,44,Rural,47.9071065,14.5283802056626,0,Home Goods,Nails
1239,69,44,Rural,47.9071065,14.5283802056626,0,Home Goods,Bracket
1240,69,44,Rural,47.9071065,14.5283802056626,0,Home Goods,Brush
1241,69,44,Rural,47.9071065,14.5283802056626,0,Home Goods,Paint
1242,70,45,Rural,47.3475782,13.2026049,0,Electronics,Power Cord
1243,70,45,Rural,47.3475782,13.2026049,0,Electronics,Phone Charger
1244,70,45,Rural,47.3475782,13.2026049,0,Electronics,Ear Buds
1245,70,45,Rural,47.3475782,13.2026049,0,Electronics,Mouse
1246,70,45,Rural,47.3475782,13.2026049,0,Electronics,Keyboard
1247,70,45,Rural,47.3475782,13.2026049,0,Grocery,Milk
1248,70,45,Rural,47.3475782,13.2026049,0,Grocery,Eggs
1249,70,45,Rural,47.3475782,13.2026049,0,Grocery,Cereal
1250,70,45,Rural,47.3475782,13.2026049,0,Grocery,Shrimp
1251,70,45,Rural,47.3475782,13.2026049,0,Grocery,Noodles
1252,70,45,Rural,47.3475782,13.2026049,0,Grocery,Steak
1253,70,45,Rural,47.3475782,13.2026049,0,Grocery,King Crab
1254,70,45,Rural,47.3475782,13.2026049,0,Home Goods,Tape
1255,70,45,Rural,47.3475782,13.2026049,0,Home Goods,Glue
1256,70,45,Rural,47.3475782,13.2026049,0,Home Goods,Nails
1257,70,45,Rural,47.3475782,13.2026049,0,Home Goods,Bracket
1258,70,45,Rural,47.3475782,13.2026049,0,Home Goods,Brush
1259,70,45,Rural,47.3475782,13.2026049,0,Home Goods,Paint
1260,71,46,Rural,47.1199885,13.6215024044989,0,Electronics,Power Cord
1261,71,46,Rural,47.1199885,13.6215024044989,0,Electronics,Phone Charger
1262,71,46,Rural,47.1199885,13.6215024044989,0,Electronics,Ear Buds
1263,71,46,Rural,47.1199885,13.6215024044989,0,Electronics,Mouse
1264,71,46,Rural,47.1199885,13.6215024044989,0,Electronics,Keyboard
1265,71,46,Rural,47.1199885,13.6215024044989,0,Grocery,Milk
1266,71,46,Rural,47.1199885,13.6215024044989,0,Grocery,Eggs
1267,71,46,Rural,47.1199885,13.6215024044989,0,Grocery,Cereal
1268,71,46,Rural,47.1199885,13.6215024044989,0,Grocery,Shrimp
1269,71,46,Rural,47.1199885,13.6215024044989,0,Grocery,Noodles
1270,71,46,Rural,47.1199885,13.6215024044989,0,Grocery,Steak
1271,71,46,Rural,47.1199885,13.6215024044989,0,Grocery,King Crab
1272,71,46,Rural,47.1199885,13.6215024044989,0,Home Goods,Tape
1273,71,46,Rural,47.1199885,13.6215024044989,0,Home Goods,Glue
1274,71,46,Rural,47.1199885,13.6215024044989,0,Home Goods,Nails
1275,71,46,Rural,47.1199885,13.6215024044989,0,Home Goods,Bracket
1276,71,46,Rural,47.1199885,13.6215024044989,0,Home Goods,Brush
1277,71,46,Rural,47.1199885,13.6215024044989,0,Home Goods,Paint
1278,72,47,Rural,48.38003005,16.7157604310906,0,Electronics,Power Cord
1279,72,47,Rural,48.38003005,16.7157604310906,0,Electronics,Phone Charger
1280,72,47,Rural,48.38003005,16.7157604310906,0,Electronics,Ear Buds
1281,72,47,Rural,48.38003005,16.7157604310906,0,Electronics,Mouse
1282,72,47,Rural,48.38003005,16.7157604310906,0,Electronics,Keyboard
1283,72,47,Rural,48.38003005,16.7157604310906,0,Grocery,Milk
1284,72,47,Rural,48.38003005,16.7157604310906,0,Grocery,Eggs
1285,72,47,Rural,48.38003005,16.7157604310906,0,Grocery,Cereal
1286,72,47,Rural,48.38003005,16.7157604310906,0,Grocery,Shrimp
1287,72,47,Rural,48.38003005,16.7157604310906,0,Grocery,Noodles
1288,72,47,Rural,48.38003005,16.7157604310906,0,Grocery,Steak
1289,72,47,Rural,48.38003005,16.7157604310906,0,Grocery,King Crab
1290,72,47,Rural,48.38003005,16.7157604310906,0,Home Goods,Tape
1291,72,47,Rural,48.38003005,16.7157604310906,0,Home Goods,Glue
1292,72,47,Rural,48.38003005,16.7157604310906,0,Home Goods,Nails
1293,72,47,Rural,48.38003005,16.7157604310906,0,Home Goods,Bracket
1294,72,47,Rural,48.38003005,16.7157604310906,0,Home Goods,Brush
1295,72,47,Rural,48.38003005,16.7157604310906,0,Home Goods,Paint
1296,73,48,Urban,47.3591232,12.7767695353177,0,Electronics,Power Cord
1297,73,48,Urban,47.3591232,12.7767695353177,0,Electronics,Phone Charger
1298,73,48,Urban,47.3591232,12.7767695353177,0,Electronics,Ear Buds
1299,73,48,Urban,47.3591232,12.7767695353177,0,Electronics,Mouse
1300,73,48,Urban,47.3591232,12.7767695353177,0,Electronics,Keyboard
1301,73,48,Urban,47.3591232,12.7767695353177,0,Grocery,Milk
1302,73,48,Urban,47.3591232,12.7767695353177,0,Grocery,Eggs
1303,73,48,Urban,47.3591232,12.7767695353177,0,Grocery,Cereal
1304,73,48,Urban,47.3591232,12.7767695353177,0,Grocery,Shrimp
1305,73,48,Urban,47.3591232,12.7767695353177,0,Grocery,Noodles
1306,73,48,Urban,47.3591232,12.7767695353177,0,Grocery,Steak
1307,73,48,Urban,47.3591232,12.7767695353177,0,Grocery,King Crab
1308,73,48,Urban,47.3591232,12.7767695353177,0,Home Goods,Tape
1309,73,48,Urban,47.3591232,12.7767695353177,0,Home Goods,Glue
1310,73,48,Urban,47.3591232,12.7767695353177,0,Home Goods,Nails
1311,73,48,Urban,47.3591232,12.7767695353177,0,Home Goods,Bracket
1312,73,48,Urban,47.3591232,12.7767695353177,0,Home Goods,Brush
1313,73,48,Urban,47.3591232,12.7767695353177,0,Home Goods,Paint
1314,74,49,Rural,48.1846361,16.12552022406568,0,Electronics,Power Cord
1315,74,49,Rural,48.1846361,16.12552022406568,0,Electronics,Phone Charger
1316,74,49,Rural,48.1846361,16.12552022406568,0,Electronics,Ear Buds
1317,74,49,Rural,48.1846361,16.12552022406568,0,Electronics,Mouse
1318,74,49,Rural,48.1846361,16.12552022406568,0,Electronics,Keyboard
1319,74,49,Rural,48.1846361,16.12552022406568,0,Grocery,Milk
1320,74,49,Rural,48.1846361,16.12552022406568,0,Grocery,Eggs
1321,74,49,Rural,48.1846361,16.12552022406568,0,Grocery,Cereal
1322,74,49,Rural,48.1846361,16.12552022406568,0,Grocery,Shrimp
1323,74,49,Rural,48.1846361,16.12552022406568,0,Grocery,Noodles
1324,74,49,Rural,48.1846361,16.12552022406568,0,Grocery,Steak
1325,74,49,Rural,48.1846361,16.12552022406568,0,Grocery,King Crab
1326,74,49,Rural,48.1846361,16.12552022406568,0,Home Goods,Tape
1327,74,49,Rural,48.1846361,16.12552022406568,0,Home Goods,Glue
1328,74,49,Rural,48.1846361,16.12552022406568,0,Home Goods,Nails
1329,74,49,Rural,48.1846361,16.12552022406568,0,Home Goods,Bracket
1330,74,49,Rural,48.1846361,16.12552022406568,0,Home Goods,Brush
1331,74,49,Rural,48.1846361,16.12552022406568,0,Home Goods,Paint
1332,75,50,Rural,47.9071065,14.5283802056626,0,Electronics,Power Cord
1333,75,50,Rural,47.9071065,14.5283802056626,0,Electronics,Phone Charger
1334,75,50,Rural,47.9071065,14.5283802056626,0,Electronics,Ear Buds
1335,75,50,Rural,47.9071065,14.5283802056626,0,Electronics,Mouse
1336,75,50,Rural,47.9071065,14.5283802056626,0,Electronics,Keyboard
1337,75,50,Rural,47.9071065,14.5283802056626,0,Grocery,Milk
1338,75,50,Rural,47.9071065,14.5283802056626,0,Grocery,Eggs
1339,75,50,Rural,47.9071065,14.5283802056626,0,Grocery,Cereal
1340,75,50,Rural,47.9071065,14.5283802056626,0,Grocery,Shrimp
1341,75,50,Rural,47.9071065,14.5283802056626,0,Grocery,Noodles
1342,75,50,Rural,47.9071065,14.5283802056626,0,Grocery,Steak
1343,75,50,Rural,47.9071065,14.5283802056626,0,Grocery,King Crab
1344,75,50,Rural,47.9071065,14.5283802056626,0,Home Goods,Tape
1345,75,50,Rural,47.9071065,14.5283802056626,0,Home Goods,Glue
1346,75,50,Rural,47.9071065,14.5283802056626,0,Home Goods,Nails
1347,75,50,Rural,47.9071065,14.5283802056626,0,Home Goods,Bracket
1348,75,50,Rural,47.9071065,14.5283802056626,0,Home Goods,Brush
1349,75,50,Rural,47.9071065,14.5283802056626,0,Home Goods,Paint
1350,76,51,Rural,47.07197505,15.44237089854184,0,Electronics,Power Cord
1351,76,51,Rural,47.07197505,15.44237089854184,0,Electronics,Phone Charger
1352,76,51,Rural,47.07197505,15.44237089854184,0,Electronics,Ear Buds
1353,76,51,Rural,47.07197505,15.44237089854184,0,Electronics,Mouse
1354,76,51,Rural,47.07197505,15.44237089854184,0,Electronics,Keyboard
1355,76,51,Rural,47.07197505,15.44237089854184,0,Grocery,Milk
1356,76,51,Rural,47.07197505,15.44237089854184,0,Grocery,Eggs
1357,76,51,Rural,47.07197505,15.44237089854184,0,Grocery,Cereal
1358,76,51,Rural,47.07197505,15.44237089854184,0,Grocery,Shrimp
1359,76,51,Rural,47.07197505,15.44237089854184,0,Grocery,Noodles
1360,76,51,Rural,47.07197505,15.44237089854184,0,Grocery,Steak
1361,76,51,Rural,47.07197505,15.44237089854184,0,Grocery,King Crab
1362,76,51,Rural,47.07197505,15.44237089854184,0,Home Goods,Tape
1363,76,51,Rural,47.07197505,15.44237089854184,0,Home Goods,Glue
1364,76,51,Rural,47.07197505,15.44237089854184,0,Home Goods,Nails
1365,76,51,Rural,47.07197505,15.44237089854184,0,Home Goods,Bracket
1366,76,51,Rural,47.07197505,15.44237089854184,0,Home Goods,Brush
1367,76,51,Rural,47.07197505,15.44237089854184,0,Home Goods,Paint
1368,77,30,Urban,47.905194,14.1244169,0,Electronics,Power Cord
1369,77,30,Urban,47.905194,14.1244169,0,Electronics,Phone Charger
1370,77,30,Urban,47.905194,14.1244169,0,Electronics,Ear Buds
1371,77,30,Urban,47.905194,14.1244169,0,Electronics,Mouse
1372,77,30,Urban,47.905194,14.1244169,0,Electronics,Keyboard
1373,77,30,Urban,47.905194,14.1244169,0,Grocery,Milk
1374,77,30,Urban,47.905194,14.1244169,0,Grocery,Eggs
1375,77,30,Urban,47.905194,14.1244169,0,Grocery,Cereal
1376,77,30,Urban,47.905194,14.1244169,0,Grocery,Shrimp
1377,77,30,Urban,47.905194,14.1244169,0,Grocery,Noodles
1378,77,30,Urban,47.905194,14.1244169,0,Grocery,Steak
1379,77,30,Urban,47.905194,14.1244169,0,Grocery,King Crab
1380,77,30,Urban,47.905194,14.1244169,0,Home Goods,Tape
1381,77,30,Urban,47.905194,14.1244169,0,Home Goods,Glue
1382,77,30,Urban,47.905194,14.1244169,0,Home Goods,Nails
1383,77,30,Urban,47.905194,14.1244169,0,Home Goods,Bracket
1384,77,30,Urban,47.905194,14.1244169,0,Home Goods,Brush
1385,77,30,Urban,47.905194,14.1244169,0,Home Goods,Paint
1386,78,30,Urban,47.905194,14.1244169,0,Electronics,Power Cord
1387,78,30,Urban,47.905194,14.1244169,0,Electronics,Phone Charger
1388,78,30,Urban,47.905194,14.1244169,0,Electronics,Ear Buds
1389,78,30,Urban,47.905194,14.1244169,0,Electronics,Mouse
1390,78,30,Urban,47.905194,14.1244169,0,Electronics,Keyboard
1391,78,30,Urban,47.905194,14.1244169,0,Grocery,Milk
1392,78,30,Urban,47.905194,14.1244169,0,Grocery,Eggs
1393,78,30,Urban,47.905194,14.1244169,0,Grocery,Cereal
1394,78,30,Urban,47.905194,14.1244169,0,Grocery,Shrimp
1395,78,30,Urban,47.905194,14.1244169,0,Grocery,Noodles
1396,78,30,Urban,47.905194,14.1244169,0,Grocery,Steak
1397,78,30,Urban,47.905194,14.1244169,0,Grocery,King Crab
1398,78,30,Urban,47.905194,14.1244169,0,Home Goods,Tape
1399,78,30,Urban,47.905194,14.1244169,0,Home Goods,Glue
1400,78,30,Urban,47.905194,14.1244169,0,Home Goods,Nails
1401,78,30,Urban,47.905194,14.1244169,0,Home Goods,Bracket
1402,78,30,Urban,47.905194,14.1244169,0,Home Goods,Brush
1403,78,30,Urban,47.905194,14.1244169,0,Home Goods,Paint
1404,79,30,Urban,47.905194,14.1244169,0,Electronics,Power Cord
1405,79,30,Urban,47.905194,14.1244169,0,Electronics,Phone Charger
1406,79,30,Urban,47.905194,14.1244169,0,Electronics,Ear Buds
1407,79,30,Urban,47.905194,14.1244169,0,Electronics,Mouse
1408,79,30,Urban,47.905194,14.1244169,0,Electronics,Keyboard
1409,79,30,Urban,47.905194,14.1244169,0,Grocery,Milk
1410,79,30,Urban,47.905194,14.1244169,0,Grocery,Eggs
1411,79,30,Urban,47.905194,14.1244169,0,Grocery,Cereal
1412,79,30,Urban,47.905194,14.1244169,0,Grocery,Shrimp
1413,79,30,Urban,47.905194,14.1244169,0,Grocery,Noodles
1414,79,30,Urban,47.905194,14.1244169,0,Grocery,Steak
1415,79,30,Urban,47.905194,14.1244169,0,Grocery,King Crab
1416,79,30,Urban,47.905194,14.1244169,0,Home Goods,Tape
1417,79,30,Urban,47.905194,14.1244169,0,Home Goods,Glue
1418,79,30,Urban,47.905194,14.1244169,0,Home Goods,Nails
1419,79,30,Urban,47.905194,14.1244169,0,Home Goods,Bracket
1420,79,30,Urban,47.905194,14.1244169,0,Home Goods,Brush
1421,79,30,Urban,47.905194,14.1244169,0,Home Goods,Paint
1422,80,30,Urban,46.80610545,15.1878900735101,0,Electronics,Power Cord
1423,80,30,Urban,46.80610545,15.1878900735101,0,Electronics,Phone Charger
1424,80,30,Urban,46.80610545,15.1878900735101,0,Electronics,Ear Buds
1425,80,30,Urban,46.80610545,15.1878900735101,0,Electronics,Mouse
1426,80,30,Urban,46.80610545,15.1878900735101,0,Electronics,Keyboard
1427,80,30,Urban,46.80610545,15.1878900735101,0,Grocery,Milk
1428,80,30,Urban,46.80610545,15.1878900735101,0,Grocery,Eggs
1429,80,30,Urban,46.80610545,15.1878900735101,0,Grocery,Cereal
1430,80,30,Urban,46.80610545,15.1878900735101,0,Grocery,Shrimp
1431,80,30,Urban,46.80610545,15.1878900735101,0,Grocery,Noodles
1432,80,30,Urban,46.80610545,15.1878900735101,0,Grocery,Steak
1433,80,30,Urban,46.80610545,15.1878900735101,0,Grocery,King Crab
1434,80,30,Urban,46.80610545,15.1878900735101,0,Home Goods,Tape
1435,80,30,Urban,46.80610545,15.1878900735101,0,Home Goods,Glue
1436,80,30,Urban,46.80610545,15.1878900735101,0,Home Goods,Nails
1437,80,30,Urban,46.80610545,15.1878900735101,0,Home Goods,Bracket
1438,80,30,Urban,46.80610545,15.1878900735101,0,Home Goods,Brush
1439,80,30,Urban,46.80610545,15.1878900735101,0,Home Goods,Paint
1440,81,29,Urban,47.1097664,15.2803279670059,0,Electronics,Power Cord
1441,81,29,Urban,47.1097664,15.2803279670059,0,Electronics,Phone Charger
1442,81,29,Urban,47.1097664,15.2803279670059,0,Electronics,Ear Buds
1443,81,29,Urban,47.1097664,15.2803279670059,0,Electronics,Mouse
1444,81,29,Urban,47.1097664,15.2803279670059,0,Electronics,Keyboard
1445,81,29,Urban,47.1097664,15.2803279670059,0,Grocery,Milk
1446,81,29,Urban,47.1097664,15.2803279670059,0,Grocery,Eggs
1447,81,29,Urban,47.1097664,15.2803279670059,0,Grocery,Cereal
1448,81,29,Urban,47.1097664,15.2803279670059,0,Grocery,Shrimp
1449,81,29,Urban,47.1097664,15.2803279670059,0,Grocery,Noodles
1450,81,29,Urban,47.1097664,15.2803279670059,0,Grocery,Steak
1451,81,29,Urban,47.1097664,15.2803279670059,0,Grocery,King Crab
1452,81,29,Urban,47.1097664,15.2803279670059,0,Home Goods,Tape
1453,81,29,Urban,47.1097664,15.2803279670059,0,Home Goods,Glue
1454,81,29,Urban,47.1097664,15.2803279670059,0,Home Goods,Nails
1455,81,29,Urban,47.1097664,15.2803279670059,0,Home Goods,Bracket
1456,81,29,Urban,47.1097664,15.2803279670059,0,Home Goods,Brush
1457,81,29,Urban,47.1097664,15.2803279670059,0,Home Goods,Paint
1458,82,30,Urban,46.81618915,15.5397766161564,0,Electronics,Power Cord
1459,82,30,Urban,46.81618915,15.5397766161564,0,Electronics,Phone Charger
1460,82,30,Urban,46.81618915,15.5397766161564,0,Electronics,Ear Buds
1461,82,30,Urban,46.81618915,15.5397766161564,0,Electronics,Mouse
1462,82,30,Urban,46.81618915,15.5397766161564,0,Electronics,Keyboard
1463,82,30,Urban,46.81618915,15.5397766161564,0,Grocery,Milk
1464,82,30,Urban,46.81618915,15.5397766161564,0,Grocery,Eggs
1465,82,30,Urban,46.81618915,15.5397766161564,0,Grocery,Cereal
1466,82,30,Urban,46.81618915,15.5397766161564,0,Grocery,Shrimp
1467,82,30,Urban,46.81618915,15.5397766161564,0,Grocery,Noodles
1468,82,30,Urban,46.81618915,15.5397766161564,0,Grocery,Steak
1469,82,30,Urban,46.81618915,15.5397766161564,0,Grocery,King Crab
1470,82,30,Urban,46.81618915,15.5397766161564,0,Home Goods,Tape
1471,82,30,Urban,46.81618915,15.5397766161564,0,Home Goods,Glue
1472,82,30,Urban,46.81618915,15.5397766161564,0,Home Goods,Nails
1473,82,30,Urban,46.81618915,15.5397766161564,0,Home Goods,Bracket
1474,82,30,Urban,46.81618915,15.5397766161564,0,Home Goods,Brush
1475,82,30,Urban,46.81618915,15.5397766161564,0,Home Goods,Paint
1476,83,52,Rural,47.42069955,14.8861170588219,0,Electronics,Power Cord
1477,83,52,Rural,47.42069955,14.8861170588219,0,Electronics,Phone Charger
